,verse,initial results,filtered stop-subverses,filtered multiple attributions,"""sure"" citations"
5300,Nu 31:28,1,0,0,0
5301,1Ma 5:49,1,0,0,0
5302,Z 130:1,1,1,1,0
5303,Z 87:10,1,1,0,0
5304,Sk 27:10,2,0,0,0
5305,Nu 18:15,1,1,1,0
5306,2Tm 3:4,1,0,0,0
5307,Gn 48:21,2,2,2,0
5308,Sir 20:5,1,0,0,0
5309,Sd 4:8,1,1,1,0
5310,Dt 29:17,1,0,0,0
5311,J 10:20,1,0,0,0
5312,Sk 15:6,1,0,0,0
5313,Ez 12:3,2,0,0,0
5314,Jb 31:3,2,2,2,0
5315,Jr 13:27,1,1,1,0
5316,Z 48:3,1,0,0,0
5317,Iz 21:2,1,1,1,0
5318,Iz 39:5,1,1,1,0
5319,Sir 44:6,1,0,0,0
5320,Jr 3:14,1,1,1,0
5321,Neh 1:3,1,1,1,0
5322,Mk 7:28,1,0,0,0
5323,Pr 6:28,1,0,0,0
5324,Sk 25:11,1,0,0,0
5325,Z 21:25,1,0,0,0
5326,J 8:29,1,0,0,0
5327,1S 14:31,1,0,0,0
5328,Sir 9:18,1,0,0,0
5329,Dt 6:14,2,0,0,0
5330,Gn 9:12,1,1,0,0
5331,Jk 2:3,1,1,1,0
5332,Ezd 4:9,1,0,0,0
5333,Ez 11:25,1,0,0,0
5334,Da 5:2,1,1,1,0
5335,Dt 23:7,1,0,0,0
5336,1Te 5:19,1,1,1,1
5337,Jr 50:27,2,0,0,0
5338,Z 134:3,1,1,1,0
5339,Sk 25:9,1,1,1,0
5340,Z 17:1,1,1,1,0
5341,Da 7:6,2,0,0,0
5342,Zj 4:1,2,0,0,0
5343,J 12:48,1,0,0,0
5344,Mt 27:21,1,1,1,0
5345,Mt 19:29,2,1,1,1
5346,Bar 4:1,1,1,1,0
5347,Jr 39:2,1,0,0,0
5348,Mk 1:41,3,0,0,0
5349,Gn 28:11,1,0,0,0
5350,Dt 2:13,2,0,0,0
5351,2K 5:14,2,0,0,0
5352,Ga 4:14,1,0,0,0
5353,Ex 16:27,1,0,0,0
5354,2Pa 34:21,1,1,1,0
5355,2Pa 34:31,1,0,0,0
5356,Zd 6:13,1,0,0,0
5357,1S 17:32,1,0,0,0
5358,Gn 26:14,1,1,1,0
5359,R 14:7,1,1,1,0
5360,R 14:8,1,1,1,1
5361,2Pa 23:8,1,1,1,0
5362,2Pa 23:5,1,0,0,0
5363,Mt 8:33,3,0,0,0
5364,1Kr 10:25,1,0,0,0
5365,Z 105:47,1,1,1,0
5366,Sd 15:12,2,0,0,0
5367,1S 2:28,1,1,1,0
5368,Ez 27:34,1,1,1,0
5369,Mt 13:6,1,0,0,0
5370,Ex 25:18,2,0,0,0
5371,2Kr 9:16,1,0,0,0
5372,Iz 41:5,2,0,0,0
5373,Zd 11:39,1,0,0,0
5374,Jr 19:7,1,0,0,0
5375,Jr 19:9,1,1,1,0
5376,L 14:20,1,0,0,0
5377,Ex 8:10,2,2,2,0
5378,L 20:14,1,0,0,0
5379,Tit 1:14,2,0,0,0
5380,Ex 33:13,1,0,0,0
5381,Ez 38:4,1,0,0,0
5382,Sir 49:9,1,1,1,0
5383,Zd 9:9,1,0,0,0
5384,Ez 12:2,1,0,0,0
5385,Iz 26:2,1,0,0,0
5386,Gn 33:15,1,0,0,0
5387,L 24:28,1,0,0,0
5388,Ga 5:20,1,1,1,0
5389,Mk 11:15,1,1,1,0
5390,Da 11:3,1,0,0,0
5391,Pr 16:32,1,1,1,1
5392,1Ma 3:37,1,0,0,0
5393,Jb 23:9,2,2,2,0
5394,1P 4:12,1,0,0,0
5395,1Tm 6:14,1,1,1,0
5396,Jk 1:2,2,2,2,1
5397,1Pa 7:28,1,1,1,0
5398,1Pa 7:29,1,1,0,0
5399,Lv 23:17,1,1,1,0
5400,Jb 36:24,1,0,0,0
5401,Pr 7:23,1,1,0,0
5402,Pr 7:22,1,1,1,1
5403,Pr 7:21,1,1,0,0
5404,2Ma 3:15,1,1,1,0
5405,Joz 10:27,1,0,0,0
5406,Ex 23:8,1,0,0,0
5407,Dt 26:10,1,1,1,0
5408,Gn 25:20,1,0,0,0
5409,Ef 1:3,1,1,0,0
5410,Z 8:4,1,1,1,0
5411,Jr 23:21,1,0,0,0
5412,1S 2:16,1,0,0,0
5413,Zd 11:30,1,1,1,0
5414,Mk 5:36,1,1,0,0
5415,Iz 42:1,1,0,0,0
5416,Rt 4:2,1,0,0,0
5417,Gn 50:17,1,0,0,0
5418,2Pa 30:5,1,0,0,0
5419,Ez 21:7,1,1,1,0
5420,Mt 21:7,1,1,1,0
5421,R 16:17,1,0,0,0
5422,Mk 15:19,1,0,0,0
5423,Mk 3:13,1,1,1,0
5424,2Pa 33:16,1,1,1,0
5425,Kaz 11:1,1,1,1,0
5426,1Kr 14:9,1,0,0,0
5427,Jr 34:5,1,0,0,0
5428,L 9:19,3,3,1,0
5429,Zd 7:1,1,1,1,0
5430,Ex 22:12,1,0,0,0
5431,Gn 37:34,1,1,1,0
5432,L 23:2,1,1,0,0
5433,L 23:5,1,1,1,0
5434,Z 129:4,1,1,1,0
5435,Ex 9:27,1,1,0,0
5436,Joz 10:24,1,0,0,0
5437,Sk 11:16,2,2,2,0
5438,Sir 18:19,1,1,1,0
5439,Sd 9:33,1,0,0,0
5440,Gn 24:33,1,0,0,0
5441,Mk 10:17,4,2,0,0
5442,Est 2:15,2,0,0,0
5443,Bar 6:51,1,0,0,0
5444,1Tm 3:11,1,1,1,0
5445,Ga 5:11,1,0,0,0
5446,Tob 12:21,1,0,0,0
5447,Jr 34:11,1,0,0,0
5448,Jb 27:3,1,0,0,0
5449,2Pa 23:2,1,1,1,0
5450,Mk 15:35,1,1,1,0
5451,Oz 10:5,1,1,1,0
5452,Z 109:16,1,1,1,0
5453,1Ma 14:21,1,0,0,0
5454,1K 2:1,1,0,0,0
5455,L 17:20,1,0,0,0
5456,Sir 31:30,1,0,0,0
5457,1Pa 27:33,1,1,1,0
5458,Pr 20:13,1,0,0,0
5459,Dt 4:10,1,0,0,0
5460,Da 3:28,1,0,0,0
5461,Ez 41:9,1,1,1,0
5462,Mk 2:12,1,1,1,0
5463,1Kr 6:29,1,0,0,0
5464,Dt 6:4,2,2,2,0
5465,Gn 35:2,1,0,0,0
5466,Iz 11:2,1,1,1,0
5467,Nu 6:11,1,1,1,0
5468,2Kr 23:24,1,1,1,0
5469,Sk 22:26,1,0,0,0
5470,Z 128:2,1,1,1,0
5471,Nu 31:18,1,0,0,0
5472,2Pa 23:1,1,0,0,0
5473,Gn 9:11,1,0,0,0
5474,Ez 27:29,1,1,1,0
5475,Z 12:5,1,1,1,0
5476,Mou 12:21,1,0,0,0
5477,Gn 29:8,2,0,0,0
5478,Lv 14:48,1,0,0,0
5479,Sk 21:31,1,0,0,0
5480,2Kr 19:28,1,0,0,0
5481,Iz 37:29,1,0,0,0
5482,Ex 25:22,1,0,0,0
5483,Gn 22:12,2,0,0,0
5484,Mt 25:9,1,1,1,0
5485,Sk 6:14,1,0,0,0
5486,2K 4:2,1,1,1,0
5487,L 22:47,1,0,0,0
5488,Mt 26:47,1,0,0,0
5489,Sk 13:40,1,0,0,0
5490,Sir 16:10,1,0,0,0
5491,Gn 27:16,1,1,0,0
5492,Gn 27:23,1,1,1,1
5493,Gn 27:15,1,1,0,0
5494,Z 31:16,1,1,1,0
5495,J 14:18,2,2,2,2
5496,Jr 26:19,1,0,0,0
5497,Gn 39:18,1,0,0,0
5498,Abk 2:5,1,1,1,0
5499,R 14:12,1,1,1,0
5500,Z 119:84,1,1,1,0
5501,1S 17:18,1,1,1,0
5502,Mal 3:17,2,1,0,0
5503,Gn 19:21,1,0,0,0
5504,Mt 24:44,1,0,0,0
5505,Sk 25:23,1,0,0,0
5506,Joz 6:14,1,1,1,0
5507,L 2:43,1,1,1,0
5508,Z 88:16,1,1,1,0
5509,Sd 20:4,2,0,0,0
5510,Gn 22:17,1,1,1,1
5511,Zd 11:12,1,1,0,0
5512,Gn 22:18,1,1,1,0
5513,Gn 26:4,1,1,0,0
5514,Ex 32:13,1,1,0,0
5515,Gn 16:10,1,1,0,0
5516,Est 1:1,1,1,1,0
5517,Est 1:6,1,1,1,1
5518,Est 1:12,1,1,0,0
5519,Sk 21:13,1,0,0,0
5520,2Kr 19:33,1,0,0,0
5521,Iz 37:34,1,0,0,0
5522,Iz 41:29,1,0,0,0
5523,1Pa 18:13,1,0,0,0
5524,Mt 26:22,2,2,2,0
5525,J 1:31,1,0,0,0
5526,Sir 34:6,1,0,0,0
5527,Z 26:1,2,2,2,0
5528,1K 15:35,1,0,0,0
5529,Z 118:74,1,0,0,0
5530,Iz 57:2,1,0,0,0
5531,Ez 40:49,2,0,0,0
5532,Mk 1:38,1,0,0,0
5533,Sk 2:12,1,0,0,0
5534,J 4:6,1,0,0,0
5535,Jr 41:3,1,0,0,0
5536,Mk 15:20,1,0,0,0
5537,Sir 10:17,1,1,1,0
5538,Sk 14:19,1,0,0,0
5539,Ez 47:15,1,0,0,0
5540,1Pa 28:9,1,1,1,0
5541,Sk 1:25,1,1,1,0
5542,Sir 42:4,1,1,1,0
5543,Ez 33:28,1,1,1,0
5544,Jr 9:10,1,1,0,0
5545,Jr 13:19,1,1,0,0
5546,1Ma 4:55,1,0,0,0
5547,2Ma 9:5,1,0,0,0
5548,Da 8:14,1,1,1,0
5549,Tob 3:10,1,0,0,0
5550,1S 18:5,1,1,1,0
5551,Est 8:9,1,0,0,0
5552,Sd 7:25,1,1,1,0
5553,L 16:18,1,1,0,0
5554,Mk 10:12,1,1,1,0
5555,Mt 19:9,1,1,0,0
5556,Jud 9:2,1,0,0,0
5557,2Pa 20:14,1,1,1,0
5558,Sir 51:7,1,1,1,0
5559,Zd 10:25,1,0,0,0
5560,Mk 1:10,1,1,1,0
5561,Sd 13:23,1,0,0,0
5562,Sk 20:35,1,1,1,0
5563,Sk 15:33,1,0,0,0
5564,Jr 9:17,1,0,0,0
5565,Mi 4:5,1,0,0,0
5566,Jr 19:12,1,1,1,0
5567,Z 17:45,2,0,0,0
5568,Z 11:8,1,1,1,0
5569,Za 8:14,3,1,0,0
5570,1Kr 10:9,1,1,0,0
5571,2Pa 9:8,1,1,0,0
5572,Ez 18:5,1,1,1,0
5573,Gn 18:19,1,1,0,0
5574,Sd 16:15,1,0,0,0
5575,2Ma 4:43,1,1,1,0
5576,Mk 2:25,1,0,0,0
5577,1Pa 5:26,1,1,1,0
5578,Gn 40:5,1,0,0,0
5579,J 6:61,2,1,1,0
5580,1Kr 9:11,1,1,1,0
5581,Joz 9:11,1,1,1,0
5582,Iz 32:2,1,1,1,0
5583,Z 137:4,1,1,1,0
5584,1Pa 21:12,1,0,0,0
5585,Gn 32:29,1,0,0,0
5586,Nu 24:10,1,0,0,0
5587,Z 24:14,1,0,0,0
5588,Fp 3:4,1,1,1,0
5589,Jb 6:29,1,1,0,0
5590,1Pa 22:14,1,0,0,0
5591,2S 15:34,1,1,1,0
5592,2Tm 3:6,1,1,1,0
5593,1Te 5:3,1,1,1,0
5594,1Pa 22:11,1,1,1,0
5595,Dt 7:25,1,0,0,0
5596,Dt 28:49,1,1,1,0
5597,Sd 1:26,1,0,0,0
5598,Sd 19:15,1,0,0,0
5599,Dt 28:10,1,1,1,0
5600,2Tm 3:14,1,1,1,0
5601,J 19:22,1,1,1,0
5602,Sk 16:36,1,0,0,0
5603,Iz 57:5,1,0,0,0
5604,Jb 1:12,1,0,0,0
5605,Oz 6:1,1,1,1,0
5606,Nu 27:3,1,0,0,0
5607,R 10:20,1,0,0,0
5608,Da 11:36,1,0,0,0
5609,1P 4:17,1,0,0,0
5610,Ko 3:23,1,0,0,0
5611,Kaz 7:5,1,1,1,0
5612,Fp 2:7,3,3,2,1
5613,Zd 4:15,1,1,1,1
5614,R 5:21,2,2,1,0
5615,R 7:25,1,1,0,0
5616,R 7:23,1,1,0,0
5617,R 7:24,2,2,2,2
5618,Jk 1:4,1,1,0,0
5619,Zj 2:7,1,1,1,0
5620,2Tm 2:5,1,1,1,0
5621,Gn 39:9,1,1,1,0
5622,Mk 1:22,1,1,0,0
5623,Mt 7:29,1,1,1,0
5624,Dt 18:19,1,1,1,0
5625,1K 11:31,1,1,1,0
5626,1K 3:23,1,1,1,1
5627,Zd 4:16,2,2,2,0
5628,Z 116:15,1,1,1,0
5629,Z 145:15,1,1,1,0
5630,1Tm 1:5,1,1,1,1
5631,Iz 8:3,1,1,1,0
5632,Z 1:1,1,1,1,0
5633,Mt 1:23,2,2,1,0
5634,Sk 5:3,1,1,1,0
5635,Sk 5:4,1,1,0,0
5636,Mou 9:16,1,1,1,1
5637,1K 2:16,1,1,0,0
5638,2Ma 12:46,1,1,1,0
5639,R 7:15,1,1,0,0
5640,L 4:9,1,1,1,0
5641,Z 91:11,1,1,0,0
5642,L 4:10,1,1,0,0
5643,1P 4:7,1,1,1,0
5644,Mt 24:13,2,2,2,2
5645,J 4:35,2,2,0,0
5646,J 1:22,1,0,0,0
5647,Ef 4:14,1,1,1,1
5648,Ef 4:11,1,1,0,0
5649,Gn 14:21,1,1,1,0
5650,Gn 15:1,1,1,1,0
5651,Gn 15:4,1,1,1,0
5652,L 13:3,1,1,1,0
5653,Jr 2:17,1,1,0,0
5654,Jr 2:19,2,2,1,0
5655,Jr 2:20,1,1,1,0
5656,Jr 7:8,1,1,1,0
5657,Jr 7:9,2,2,1,0
5658,Jr 16:11,2,2,0,0
5659,Sd 2:19,2,2,0,0
5660,Jr 7:28,2,2,2,2
5661,1K 15:14,3,3,0,0
5662,1K 15:19,1,1,0,0
5663,1Te 4:13,3,0,0,0
5664,J 4:46,1,1,1,0
5665,Sir 40:1,1,1,1,0
5666,Tob 12:13,1,1,1,0
5667,R 5:4,1,1,1,1
5668,R 5:3,1,1,0,0
5669,Mt 24:42,1,1,1,1
5670,1Tm 5:13,1,1,1,1
5671,J 6:68,2,2,2,1
5672,J 1:13,2,2,2,1
5673,Zd 10:7,1,1,1,1
5674,Zd 10:5,1,1,0,0
5675,Zd 10:6,1,1,0,0
5676,J 3:4,1,1,0,0
5677,Sir 10:10,1,1,1,0
5678,Sir 10:15,1,1,1,0
5679,Mk 10:29,1,1,0,0
5680,L 18:29,1,1,0,0
5681,1P 1:17,1,1,0,0
5682,1P 1:16,1,1,1,0
5683,2K 11:14,1,1,1,0
5684,L 1:27,1,1,1,1
5685,L 1:26,1,1,0,0
5686,L 1:29,1,1,1,0
5687,L 1:34,1,1,1,0
5688,Iz 34:12,1,1,1,0
5689,Ga 2:11,1,1,1,1
5690,Sk 14:10,1,1,1,0
5691,Sk 6:9,1,1,1,0
5692,Sk 6:10,1,1,1,1
5693,Sk 7:54,1,1,0,0
5694,Mk 8:37,1,1,1,1
5695,J 11:42,1,1,0,0
5696,J 17:25,1,1,0,0
5697,Ex 29:32,1,1,1,0
5698,Nu 10:35,1,1,1,0
5699,Sk 14:21,1,1,1,0
5700,J 3:36,1,1,1,1
5701,J 6:66,1,1,0,0
5702,Fp 1:21,2,2,2,2
5703,Z 114:3,1,1,0,0
5704,Z 114:1,1,1,1,1
5705,Z 114:4,1,1,1,1
5706,Z 114:6,1,1,0,0
5707,Jr 46:25,2,2,0,0
5708,Z 18:31,1,1,1,0
5709,1K 8:3,1,1,1,1
5710,2J 1:10,1,1,1,0
5711,Zd 11:6,1,1,1,0
5712,2Kr 21:8,1,1,0,0
5713,2Pa 33:8,1,1,0,0
5714,R 8:32,2,2,2,1
5715,L 7:37,1,1,1,1
5716,L 7:38,1,1,0,0
5717,L 7:47,1,1,1,0
5718,L 19:9,1,1,1,0
5719,Mi 4:7,1,1,0,0
5720,Sk 7:23,1,0,0,0
5721,J 17:10,1,1,0,0
5722,Mk 4:1,1,1,0,0
5723,Mk 4:2,1,1,1,0
5724,Mt 13:2,1,1,0,0
5725,Mk 4:36,1,1,0,0
5726,Mk 4:35,1,1,1,0
5727,Mt 8:24,1,1,1,0
5728,Mk 4:38,1,1,1,1
5729,1Kr 17:20,1,1,1,0
5730,1Kr 17:21,1,1,1,0
5731,Mt 24:24,1,1,1,0
5732,L 24:46,1,1,0,0
5733,Mt 16:21,1,1,0,0
5734,Mt 17:22,1,1,0,0
5735,1K 10:4,1,1,1,0
5736,Z 111:5,1,1,1,0
5737,Z 46:6,1,1,1,0
5738,Ef 5:26,1,1,0,0
5739,Tob 12:8,1,1,1,0
5740,Mt 17:20,1,1,1,1
5741,Tob 12:15,1,1,1,0
5742,Zd 10:23,1,1,1,1
5743,Fp 2:8,4,4,2,0
5744,Mk 13:19,1,1,0,0
5745,L 21:27,5,5,5,0
5746,Mk 13:26,3,3,0,0
5747,Z 67:7,1,1,1,0
5748,Mt 6:2,1,1,0,0
5749,Mt 6:4,1,1,0,0
5750,Mt 6:18,1,1,0,0
5751,Z 67:36,1,1,1,0
5752,Z 150:1,1,1,1,0
5753,Z 76:11,1,1,1,1
5754,Pr 24:16,1,1,1,0
5755,L 5:10,1,1,1,0
5756,Z 26:2,1,1,1,0
5757,L 5:32,1,1,1,0
5758,Abk 2:8,1,0,0,0
5759,Abk 2:17,1,0,0,0
5760,Zj 13:6,1,1,1,0
5761,Da 7:8,1,1,0,0
5762,Zj 14:9,1,1,1,0
5763,Oz 13:1,1,0,0,0
5764,Jb 42:16,1,1,1,0
5765,1K 15:13,1,1,1,1
5766,L 10:41,1,1,1,0
5767,R 9:5,1,1,0,0
5768,J 16:5,1,1,0,0
5769,L 10:33,1,1,1,0
5770,1K 4:11,1,0,0,0
5771,L 24:25,1,1,1,0
5772,Zd 10:11,1,1,1,0
5773,Sk 2:7,1,1,1,0
5774,1K 15:42,1,1,0,0
5775,1K 15:43,1,1,1,1
5776,Kaz 1:15,1,1,1,1
5777,Sir 33:23,1,1,1,1
5778,Iz 40:10,1,1,1,1
5779,Iz 62:11,1,1,0,0
5780,Iz 40:11,1,1,0,0
5781,Ez 34:14,1,1,1,0
5782,Ez 39:27,1,1,1,0
5783,Ez 38:23,1,1,0,0
5784,Ez 6:7,1,1,0,0
5785,Ez 6:10,1,1,0,0
5786,Ez 6:13,1,1,0,0
5787,Ez 7:4,1,1,0,0
5788,Ez 7:27,1,1,0,0
5789,Ez 11:10,1,1,0,0
5790,Ez 11:12,1,1,0,0
5791,Ez 12:15,1,1,0,0
5792,Ez 13:14,1,1,0,0
5793,Ez 13:21,1,1,0,0
5794,Ez 13:23,1,1,0,0
5795,Ez 14:8,1,1,0,0
5796,Ez 15:7,1,1,0,0
5797,Ez 20:38,1,1,0,0
5798,Ez 25:5,1,1,0,0
5799,Ez 25:11,1,1,1,0
5800,Ez 25:17,1,1,0,0
5801,Ez 26:6,1,1,0,0
5802,Ez 28:23,1,1,0,0
5803,Ez 29:9,1,1,0,0
5804,Ez 29:21,1,1,0,0
5805,Ez 30:8,1,1,0,0
5806,Ez 30:19,1,1,1,0
5807,Ez 30:25,1,1,0,0
5808,Ez 30:26,1,1,0,0
5809,Ez 32:15,1,1,0,0
5810,Ez 33:29,1,1,0,0
5811,Ez 34:27,1,1,0,0
5812,Ez 35:15,1,1,0,0
5813,Ez 36:11,1,1,0,0
5814,Ez 36:38,1,1,0,0
5815,Ez 37:13,1,1,0,0
5816,Ez 39:6,1,1,0,0
5817,Ez 20:26,1,1,0,0
5818,Bar 2:31,1,1,0,0
5819,Ez 22:22,1,1,0,0
5820,Mal 1:11,1,1,0,0
5821,Ag 2:5,1,1,0,0
5822,Ag 2:8,1,1,0,0
5823,Ag 2:9,1,1,1,0
5824,Ag 2:10,1,0,0,0
5825,Ag 2:24,1,1,0,0
5826,Iz 14:22,1,1,0,0
5827,Iz 14:23,1,1,0,0
5828,Iz 17:3,1,1,0,0
5829,Iz 22:14,1,1,0,0
5830,Iz 45:13,1,1,0,0
5831,Mal 1:10,1,1,0,0
5832,Mal 1:13,1,1,0,0
5833,Mal 1:14,1,1,0,0
5834,Mal 2:4,1,1,0,0
5835,Mal 2:8,1,1,0,0
5836,Mal 2:16,1,1,0,0
5837,Mal 3:5,1,1,0,0
5838,Mal 3:7,1,1,0,0
5839,Mal 3:10,1,1,0,0
5840,Mal 3:11,1,1,0,0
5841,Mal 3:12,1,1,0,0
5842,Mal 4:1,1,1,0,0
5843,Mal 4:3,1,1,0,0
5844,Na 2:13,1,1,0,0
5845,Sf 2:9,1,1,0,0
5846,Za 1:3,1,1,0,0
5847,Za 1:16,1,1,0,0
5848,Za 3:9,1,1,0,0
5849,Za 3:10,1,1,0,0
5850,Za 5:4,1,1,0,0
5851,Za 7:13,1,1,0,0
5852,Za 8:6,1,0,0,0
5853,Za 8:11,1,1,0,0
5854,Za 13:2,1,1,0,0
5855,Jr 8:3,1,1,0,0
5856,Jr 25:29,1,1,0,0
5857,Mal 3:1,1,1,0,0
5858,Na 2:12,1,1,0,0
5859,Na 3:5,1,1,0,0
5860,J 10:28,1,1,1,1
5861,J 10:27,1,1,1,0
5862,L 19:10,1,1,1,0
5863,Gn 42:21,1,1,0,0
5864,Sir 2:5,1,1,1,0
5865,Mt 6:34,1,1,1,1
5866,Sir 14:8,1,1,1,0
5867,J 13:9,1,1,0,0
5868,J 13:10,1,1,1,1
5869,J 13:8,1,1,0,0
5870,J 13:12,1,1,0,0
5871,J 13:13,1,1,1,0
5872,J 13:14,1,1,0,0
5873,Z 41:10,1,1,1,0
5874,Mk 9:13,1,1,0,0
5875,Mk 14:24,1,1,0,0
5876,Mt 26:28,1,1,1,0
5877,L 22:33,1,1,1,0
5878,L 22:34,1,1,0,0
5879,1J 3:22,1,0,0,0
5880,J 14:30,1,1,1,0
5881,J 16:32,1,1,1,1
5882,Mk 14:28,1,1,1,1
5883,Mt 26:32,1,1,1,1
5884,Mk 16:7,1,1,0,0
5885,Mk 14:41,1,1,0,0
5886,L 12:6,1,1,1,0
5887,1J 3:16,1,1,1,0
5888,J 1:10,1,1,0,0
5889,R 7:18,1,1,0,0
5890,Mk 8:26,1,1,1,0
5891,2K 5:21,1,1,1,0
5892,Mk 16:1,1,1,1,0
5893,J 16:6,1,1,1,0
5894,L 12:19,2,2,0,0
5895,1Tm 6:7,1,1,1,1
5896,R 2:9,1,1,1,0
5897,R 2:10,1,1,1,0
5898,J 16:14,1,1,1,0
5899,Sk 1:5,1,1,1,0
5900,R 5:5,1,1,1,0
5901,Zd 9:27,1,1,0,0
5902,Zd 9:28,1,1,1,1
5903,1K 15:53,1,1,1,1
5904,Gn 12:2,1,1,1,1
5905,Gn 17:20,1,1,0,0
5906,Gn 12:3,1,1,1,1
5907,Zj 21:27,1,1,1,0
5908,1K 2:14,1,1,0,0
5909,1Te 3:3,1,1,1,0
5910,R 14:10,1,1,0,0
5911,L 22:69,1,1,1,0
5912,Zd 10:31,1,1,1,1
5913,Z 50:16,1,1,1,0
5914,2Pa 15:2,1,1,1,0
5915,Z 144:14,1,1,1,0
5916,Za 11:7,1,1,1,0
5917,Za 11:10,1,1,1,1
5918,Sir 7:12,1,1,1,0
5919,Pr 1:27,1,1,0,0
5920,Pr 1:26,1,1,1,1
5921,Pr 1:25,1,1,0,0
5922,Mk 1:31,1,1,1,1
5923,Mk 1:33,1,1,1,1
5924,Mk 1:34,1,1,1,1
5925,L 8:45,1,1,1,0
5926,Mk 1:37,1,1,1,0
5927,Sir 18:23,1,1,1,0
5928,L 12:17,1,1,0,0
5929,Iz 60:2,1,1,1,0
5930,Iz 53:5,1,1,1,1
5931,Iz 53:6,1,1,1,1
5932,Jb 28:14,1,1,1,0
5933,Z 2:6,1,1,1,0
5934,J 7:41,1,1,0,0
5935,J 7:12,1,1,0,0
5936,J 7:43,1,1,1,1
5937,J 7:44,1,1,1,1
5938,J 7:30,1,1,0,0
5939,Z 22:7,1,1,1,0
5940,Z 69:9,1,1,1,0
5941,Z 21:17,1,1,0,0
5942,Mt 5:14,1,1,1,0
5943,Z 62:13,1,1,0,0
5944,1K 4:16,1,1,1,0
5945,Zd 10:4,1,1,1,1
5946,Zj 20:4,1,0,0,0
5947,Zj 5:12,1,0,0,0
5948,Zj 17:14,1,1,1,0
5949,Zj 5:7,1,0,0,0
5950,Zj 21:5,1,1,1,0
5951,Zj 15:4,1,0,0,0
