,verse,initial results,filtered stop-subverses,filtered multiple attributions,"""sure"" citations"
3704,2Cor 5:15,5,5,5,0
3705,Acts 8:39,2,0,0,0
3706,2Macc 4:18,2,2,2,0
3707,John 10:38,1,1,1,0
3708,1Sam 13:21,3,0,0,0
3709,Gen 1:30,1,1,1,0
3710,Num 22:16,1,0,0,0
3711,Jdt 13:30,1,0,0,0
3712,Matt 26:57,2,2,1,0
3713,1Sam 20:38,4,0,0,0
3714,Ezra 9:13,4,0,0,0
3715,Ps 148:14,1,0,0,0
3716,Wis 7:12,4,0,0,0
3717,Luke 24:23,2,0,0,0
3718,1Pet 1:7,1,0,0,0
3719,Heb 11:29,11,0,0,0
3720,Judg 18:3,3,0,0,0
3721,Jdt 6:8,1,1,1,0
3722,1Cor 7:4,1,0,0,0
3723,Zech 14:19,1,0,0,0
3724,Zech 4:5,1,0,0,0
3725,Matt 23:24,2,2,2,1
3726,Matt 24:31,2,2,2,0
3727,Col 4:9,1,0,0,0
3728,Mark 14:34,2,2,2,0
3729,Esth 3:13,1,0,0,0
3730,1Macc 4:47,9,0,0,0
3731,2Chr 34:3,2,2,2,0
3732,Hos 11:2,1,0,0,0
3733,Num 1:52,3,0,0,0
3734,Jer 33:10,2,0,0,0
3735,Luke 22:8,4,0,0,0
3736,1Thess 3:5,4,0,0,0
3737,1Kgs 8:8,2,2,2,0
3738,Deut 22:9,1,0,0,0
3739,John 15:25,10,9,5,0
3740,John 18:32,1,1,1,0
3741,Neh 2:7,1,1,1,0
3742,2Sam 16:2,4,0,0,0
3743,Jer 36:28,1,0,0,0
3744,1Thess 5:16,1,1,1,1
3745,Prov 16:21,3,3,3,0
3746,Gen 3:7,1,1,1,0
3747,Matt 8:5,2,0,0,0
3748,Luke 21:12,3,0,0,0
3749,Num 1:20,1,0,0,0
3750,Num 1:22,1,0,0,0
3751,Num 1:24,1,0,0,0
3752,Num 1:26,1,0,0,0
3753,Num 1:28,1,0,0,0
3754,Num 1:30,1,0,0,0
3755,Num 1:32,1,0,0,0
3756,Num 1:34,1,0,0,0
3757,Num 1:36,1,0,0,0
3758,Num 1:38,1,0,0,0
3759,Num 1:40,1,0,0,0
3760,Num 1:42,1,0,0,0
3761,Job 16:1,2,0,0,0
3762,Job 26:1,2,0,0,0
3763,Esth 16:5,3,0,0,0
3764,Gen 18:12,5,0,0,0
3765,Luke 19:15,4,0,0,0
3766,1Kgs 1:4,1,1,1,0
3767,Ezra 9:7,1,0,0,0
3768,Exod 32:15,1,1,1,0
3769,1Macc 9:27,1,0,0,0
3770,Luke 8:42,6,0,0,0
3771,Luke 9:31,1,1,1,0
3772,Exod 25:9,1,0,0,0
3773,John 1:15,1,0,0,0
3774,Gen 46:8,1,0,0,0
3775,Acts 27:31,2,0,0,0
3776,2Sam 2:5,2,0,0,0
3777,Acts 19:7,2,2,2,1
3778,Isa 19:20,2,0,0,0
3779,Deut 4:45,1,1,1,0
3780,Deut 31:10,3,0,0,0
3781,Exod 26:28,2,2,2,0
3782,Matt 11:10,1,0,0,0
3783,Eph 3:9,1,1,1,0
3784,Deut 31:29,2,0,0,0
3785,Luke 19:8,3,0,0,0
3786,Titus 2:7,1,1,1,0
3787,1Kgs 18:10,1,0,0,0
3788,1Kgs 22:7,3,0,0,0
3789,2Chr 18:6,4,0,0,0
3790,Gen 46:33,4,3,3,1
3791,Num 13:26,1,0,0,0
3792,1Cor 12:28,9,0,0,0
3793,2Sam 2:11,1,0,0,0
3794,Jdt 10:18,1,1,1,0
3795,John 9:27,3,0,0,0
3796,Judg 11:12,1,1,1,0
3797,Exod 8:21,12,1,1,1
3798,Luke 15:20,1,1,1,0
3799,Rom 4:25,3,0,0,0
3800,1Cor 6:12,1,1,1,0
3801,Luke 10:40,1,0,0,0
3802,Jer 19:5,5,5,5,0
3803,Luke 24:24,1,0,0,0
3804,Deut 20:20,1,0,0,0
3805,Phil 2:12,3,0,0,0
3806,Isa 26:17,1,0,0,0
3807,Josh 8:17,1,1,1,0
3808,2Chr 2:12,2,0,0,0
3809,1Tim 3:10,6,0,0,0
3810,1Cor 7:31,10,0,0,0
3811,Num 27:5,4,4,4,4
3812,Isa 2:2,11,0,0,0
3813,Prov 20:2,2,2,2,0
3814,1Cor 4:7,2,0,0,0
3815,Ezek 42:14,4,0,0,0
3816,Ezek 44:19,4,0,0,0
3817,Lev 5:18,2,2,2,0
3818,Exod 18:21,1,0,0,0
3819,Exod 18:25,1,0,0,0
3820,1Macc 3:55,1,1,1,0
3821,Deut 1:15,1,1,0,0
3822,Judg 6:30,1,0,0,0
3823,John 9:22,6,0,0,0
3824,Acts 10:9,3,0,0,0
3825,Gen 6:20,2,2,2,0
3826,2Chr 8:6,2,0,0,0
3827,1Chr 3:11,9,0,0,0
3828,Phlm 1:16,3,0,0,0
3829,Matt 10:22,2,2,1,0
3830,Jer 31:15,3,0,0,0
3831,Luke 13:30,3,0,0,0
3832,Judg 19:30,1,1,1,0
3833,1Kgs 4:20,1,1,1,0
3834,John 5:16,1,0,0,0
3835,Luke 4:40,2,0,0,0
3836,2Sam 14:4,2,0,0,0
3837,Lev 10:1,4,0,0,0
3838,Neh 13:25,4,1,1,0
3839,Jer 5:1,1,0,0,0
3840,1John 2:29,2,0,0,0
3841,1John 3:7,2,2,2,0
3842,Esth 1:5,6,6,6,0
3843,Esth 1:20,6,0,0,0
3844,Gen 19:11,6,0,0,0
3845,Jer 42:8,6,0,0,0
3846,Jer 44:12,6,0,0,0
3847,Acts 8:10,6,0,0,0
3848,1Macc 5:45,6,0,0,0
3849,Ezra 2:68,4,0,0,0
3850,Luke 7:13,1,0,0,0
3851,Exod 22:9,2,0,0,0
3852,Tob 3:7,1,1,1,0
3853,2Cor 7:12,1,0,0,0
3854,Jer 21:7,1,1,0,0
3855,Jer 25:9,1,1,0,0
3856,Rev 1:3,3,3,1,0
3857,Josh 2:21,2,0,0,0
3858,Gen 47:7,2,2,2,0
3859,Ps 131:6,5,0,0,0
3860,John 8:26,6,1,0,0
3861,Rev 19:7,3,0,0,0
3862,Exod 2:3,1,1,1,1
3863,1Sam 17:42,1,1,1,0
3864,Matt 1:16,1,1,1,0
3865,Mark 1:9,2,0,0,0
3866,Matt 2:9,1,1,1,1
3867,Luke 2:8,3,3,3,2
3868,Luke 2:18,2,2,2,1
3869,Luke 1:66,2,1,0,0
3870,Mark 9:12,2,1,0,0
3871,Mark 14:20,1,0,0,0
3872,Matt 13:11,1,0,0,0
3873,Matt 15:3,1,0,0,0
3874,2Chr 25:17,4,4,4,0
3875,2Sam 10:13,2,0,0,0
3876,2Cor 3:7,1,0,0,0
3877,2Cor 3:13,1,0,0,0
3878,Acts 7:57,2,2,2,0
3879,Exod 34:7,2,0,0,0
3880,Mark 13:5,1,1,1,0
3881,Matt 24:4,1,1,1,0
3882,Judg 9:16,1,1,1,0
3883,Job 31:29,1,0,0,0
3884,Acts 8:38,1,0,0,0
3885,Acts 25:16,2,0,0,0
3886,Job 23:5,5,0,0,0
3887,2Sam 21:13,1,0,0,0
3888,Rom 7:7,2,0,0,0
3889,Lam 1:2,3,0,0,0
3890,Ezek 10:19,1,1,1,0
3891,Rom 5:6,3,0,0,0
3892,Josh 22:23,1,1,1,0
3893,1Kgs 22:15,1,0,0,0
3894,2Chr 18:3,2,0,0,0
3895,Wis 19:20,13,0,0,0
3896,Num 20:10,1,1,1,1
3897,Num 20:11,1,1,0,0
3898,2Chr 29:5,1,1,0,0
3899,Judg 17:1,2,0,0,0
3900,Gen 37:17,5,0,0,0
3901,Num 20:12,2,0,0,0
3902,2Sam 3:28,1,1,1,0
3903,Acts 15:19,3,0,0,0
3904,1Kgs 18:33,3,0,0,0
3905,Ezek 33:16,3,0,0,0
3906,Deut 14:23,1,0,0,0
3907,Deut 16:16,1,1,1,0
3908,Num 7:84,1,0,0,0
3909,Gal 3:3,2,0,0,0
3910,Gen 30:27,2,2,2,0
3911,Ps 121:1,1,1,1,0
3912,Rom 12:7,1,1,1,0
3913,Num 11:28,1,0,0,0
3914,Deut 30:11,1,1,1,0
3915,Exod 10:10,6,0,0,0
3916,Gen 16:2,2,0,0,0
3917,2Sam 16:11,1,1,1,0
3918,1Kgs 22:38,1,1,0,0
3919,1Kgs 17:16,1,1,0,0
3920,2Kgs 9:26,2,0,0,0
3921,Deut 34:5,1,0,0,0
3922,Num 3:51,1,0,0,0
3923,Josh 6:26,1,1,1,0
3924,Isa 33:15,2,0,0,0
3925,Judg 16:9,1,0,0,0
3926,2Cor 12:20,2,0,0,0
3927,Gen 30:29,3,0,0,0
3928,Mark 6:37,2,0,0,0
3929,Wis 10:12,1,0,0,0
3930,2Kgs 8:12,2,0,0,0
3931,Jer 9:16,6,1,1,0
3932,Ezek 16:44,2,1,1,0
3933,Josh 1:14,1,0,0,0
3934,1Kgs 11:33,1,0,0,0
3935,Ps 77:28,2,0,0,0
3936,Isa 6:3,2,2,2,0
3937,Exod 4:2,1,1,1,1
3938,Exod 4:3,1,1,0,0
3939,Exod 7:10,1,1,0,0
3940,Hos 1:4,1,0,0,0
3941,Judg 6:16,1,0,0,0
3942,Exod 4:1,1,1,0,0
3943,1Sam 9:17,1,0,0,0
3944,Exod 4:4,2,1,1,1
3945,Ezra 6:12,1,0,0,0
3946,Exod 9:1,7,3,0,0
3947,Exod 9:13,7,5,0,0
3948,Exod 10:12,3,1,1,0
3949,Exod 14:26,5,3,1,0
3950,Exod 16:28,2,0,0,0
3951,Gen 3:22,1,1,0,0
3952,Num 11:16,2,0,0,0
3953,Num 21:34,2,0,0,0
3954,Exod 17:14,2,2,0,0
3955,Exod 4:14,2,2,1,1
3956,Deut 31:14,2,2,0,0
3957,Exod 4:21,2,2,0,0
3958,Exod 7:1,2,2,0,0
3959,Exod 8:5,2,2,0,0
3960,Exod 8:16,2,2,0,0
3961,Exod 9:22,2,2,0,0
3962,Exod 10:1,2,2,0,0
3963,Exod 10:21,2,2,0,0
3964,Exod 11:9,2,2,0,0
3965,Exod 16:4,2,2,0,0
3966,Exod 17:5,3,3,0,0
3967,Exod 19:9,2,2,0,0
3968,Exod 19:21,2,2,0,0
3969,Exod 20:22,2,2,0,0
3970,Exod 24:12,2,2,0,0
3971,Exod 30:34,2,2,0,0
3972,Exod 33:17,2,2,0,0
3973,Exod 34:1,5,5,0,0
3974,Exod 34:27,2,2,0,0
3975,Lev 16:2,2,2,0,0
3976,Num 3:40,6,6,1,0
3977,Num 7:4,3,3,1,1
3978,Num 14:11,2,2,0,0
3979,Num 15:35,2,2,0,0
3980,Num 21:8,2,2,0,0
3981,Num 25:4,2,2,0,0
3982,Num 27:18,2,2,0,0
3983,Num 7:11,2,2,0,0
3984,Num 17:10,2,2,0,0
3985,Exod 4:5,1,1,1,0
3986,Exod 4:6,2,2,0,0
3987,Exod 4:7,1,1,1,1
3988,Exod 4:10,1,1,0,0
3989,Exod 4:11,1,1,1,1
3990,2Sam 2:1,1,1,0,0
3991,Exod 33:12,1,1,0,0
3992,Num 11:11,1,1,0,0
3993,Num 14:13,1,1,0,0
3994,Num 27:15,1,1,1,1
3995,Exod 4:12,1,1,1,1
3996,Tob 11:8,1,1,0,0
3997,Isa 45:21,1,1,0,0
3998,Exod 4:15,1,1,0,0
3999,Exod 4:9,1,1,0,0
4000,Exod 4:17,1,1,0,0
4001,Exod 4:16,1,1,1,1
4002,Zech 6:12,1,0,0,0
4003,Exod 3:18,1,1,0,0
4004,Exod 4:18,1,1,1,1
4005,Gen 37:30,1,1,0,0
4006,2Sam 4:8,1,1,0,0
4007,Exod 4:19,2,1,0,0
4008,Jer 11:21,2,1,0,0
4009,Jer 22:25,1,1,0,0
4010,Jer 38:16,2,2,0,0
4011,Num 15:25,2,2,1,0
4012,Exod 4:20,2,2,2,1
4013,Exod 4:22,1,1,1,1
4014,Exod 4:23,1,1,1,1
4015,Num 14:4,1,1,1,0
4016,Jer 6:16,6,6,3,1
4017,Sir 22:16,4,4,0,0
4018,Mark 3:35,1,1,0,0
4019,Matt 11:30,3,3,3,3
4020,Exod 22:18,1,1,1,1
4021,Jas 1:21,1,1,1,0
4022,Ps 43:3,1,1,1,0
4023,Ps 32:11,1,1,1,1
4024,Ps 31:11,1,1,0,0
4025,Ps 32:1,2,2,1,0
4026,Mark 13:20,2,2,2,0
4027,Matt 24:22,2,2,2,0
4028,Eccl 12:1,2,2,2,0
4029,Ps 99:1,7,0,0,0
4030,Josh 13:30,1,1,1,0
4031,Mark 7:20,2,2,1,0
4032,Gen 1:1,4,4,4,4
4033,Gen 1:5,1,1,1,1
4034,Gen 1:8,2,2,0,0
4035,Gen 1:13,1,1,0,0
4036,Gen 1:23,1,1,0,0
4037,Gen 1:6,1,1,1,0
4038,Wis 8:21,1,0,0,0
4039,Luke 9:29,2,2,1,0
4040,Dan 2:34,1,1,1,1
4041,Dan 2:45,1,0,0,0
4042,Dan 2:33,1,1,0,0
4043,Dan 2:35,1,1,1,1
4044,Dan 2:32,2,2,1,0
4045,Dan 2:40,1,1,1,0
4046,Luke 12:40,2,0,0,0
4047,John 5:40,1,1,1,1
4048,John 3:7,3,3,3,0
4049,Deut 10:17,2,2,1,1
4050,Josh 24:17,1,1,0,0
4051,Job 34:19,1,1,0,0
4052,Deut 20:4,2,2,1,0
4053,1Chr 28:20,2,2,0,0
4054,Deut 1:10,2,2,0,0
4055,Deut 7:21,2,2,1,0
4056,Josh 2:11,2,2,0,0
4057,Neh 9:32,1,1,0,0
4058,Acts 10:34,1,1,1,0
4059,Ps 60:3,1,0,0,0
4060,Ps 85:5,1,1,1,0
4061,John 4:37,1,1,1,0
4062,Josh 1:6,1,1,1,0
4063,Josh 1:9,1,1,0,0
4064,Matt 21:21,1,1,1,0
4065,Tob 4:3,1,0,0,0
4066,Deut 23:10,2,0,0,0
4067,Exod 11:5,2,2,2,1
4068,Jer 25:22,2,0,0,0
4069,Exod 12:30,1,1,1,1
4070,2Sam 13:31,1,1,0,0
4071,Gen 20:8,2,2,1,0
4072,Exod 14:21,1,1,1,0
4073,Exod 13:21,1,1,1,0
4074,Exod 14:22,1,1,0,0
4075,Exod 14:24,1,1,1,1
4076,Exod 14:27,1,1,0,0
4077,Exod 14:20,1,1,1,0
4078,Luke 20:13,1,0,0,0
4079,Gen 26:29,1,0,0,0
4080,Jer 5:4,1,1,1,0
4081,Isa 10:3,1,1,1,0
4082,Exod 9:11,1,1,1,0
4083,Exod 9:19,2,2,2,2
4084,Exod 8:1,4,4,1,0
4085,Exod 8:20,3,3,1,1
4086,Exod 10:3,3,3,0,0
4087,Exod 9:21,1,1,1,1
4088,Exod 9:24,1,1,0,0
4089,Exod 9:25,1,1,1,1
4090,Exod 12:12,1,1,0,0
4091,Gen 6:7,1,1,0,0
4092,Gen 7:23,1,1,0,0
4093,Jer 51:62,1,1,0,0
4094,Ps 135:8,1,1,0,0
4095,Sir 40:8,1,1,0,0
4096,Exod 9:20,1,1,1,1
4097,Exod 9:23,1,1,1,1
4098,Gen 41:44,6,6,0,0
4099,Exod 9:26,1,1,0,0
4100,Exod 9:31,1,1,1,1
4101,Exod 9:32,1,1,0,0
4102,Matt 13:52,2,2,1,0
4103,Matt 20:2,1,1,0,0
4104,Matt 20:5,1,1,1,0
4105,Matt 20:9,1,1,1,1
4106,Matt 16:20,1,1,1,0
4107,Acts 23:22,1,0,0,0
4108,Gen 29:25,2,2,2,0
4109,Hos 12:8,1,1,1,0
4110,Rev 16:15,1,1,1,0
4111,Exod 8:7,1,1,1,0
4112,Exod 8:14,1,1,1,1
4113,Exod 8:13,1,1,0,0
4114,Exod 8:15,1,1,1,1
4115,Exod 8:17,2,2,1,0
4116,Exod 8:18,3,3,2,1
4117,Exod 8:19,2,2,0,0
4118,Exod 7:13,2,2,0,0
4119,Exod 7:22,2,2,0,0
4120,Exod 9:35,2,2,0,0
4121,Deut 6:19,1,1,0,0
4122,Gen 24:51,1,1,0,0
4123,Josh 14:12,1,1,0,0
4124,Jas 5:4,1,1,0,0
4125,Jas 5:2,1,1,1,1
4126,Jas 5:5,1,1,1,1
4127,Jas 5:7,1,1,1,0
4128,Exod 37:18,1,1,1,0
4129,Acts 22:19,1,1,1,0
4130,Mark 4:24,2,1,1,0
4131,Rev 13:10,2,2,2,0
4132,Rev 1:17,1,1,0,0
4133,Ps 97:10,1,1,0,0
4134,Joel 2:17,1,1,0,0
4135,1John 2:17,1,1,1,0
4136,Amos 5:15,2,2,1,0
4137,Rom 1:28,1,1,1,0
4138,Luke 8:16,2,1,0,0
4139,Luke 11:33,1,1,1,1
4140,Eccl 3:11,5,1,1,1
4141,Gen 2:10,1,1,1,1
4142,Gen 6:4,1,1,1,0
4143,2Cor 4:14,2,0,0,0
4144,Matt 24:40,2,1,1,0
4145,Luke 17:34,1,1,0,0
4146,Rev 5:5,1,1,1,0
4147,Jonah 1:2,3,3,1,0
4148,Jonah 3:2,3,3,0,0
4149,Jonah 1:4,1,1,1,0
4150,Neh 4:15,1,1,0,0
4151,Jonah 1:7,1,1,0,0
4152,Jonah 1:6,1,1,1,1
4153,Luke 20:2,1,0,0,0
4154,Jonah 1:8,1,1,1,1
4155,Jonah 1:11,1,1,0,0
4156,Jonah 1:10,1,1,0,0
4157,Jonah 1:15,1,1,1,0
4158,Jonah 1:12,1,1,0,0
4159,Jonah 1:9,1,1,1,1
4160,Jonah 2:1,2,2,1,1
4161,Jonah 2:11,1,1,1,1
4162,Jer 37:3,1,1,0,0
4163,Jer 42:20,1,1,0,0
4164,Jonah 3:3,1,1,0,0
4165,Jonah 3:4,1,1,0,0
4166,1Kgs 18:1,2,2,0,0
4167,Jonah 3:1,2,2,2,2
4168,Matt 12:40,3,3,2,0
4169,Matt 12:39,3,3,2,0
4170,Luke 9:28,1,1,1,1
4171,Jdt 16:22,1,1,0,0
4172,Mark 14:33,1,1,0,0
4173,Luke 9:30,1,1,1,1
4174,John 20:3,1,1,1,1
4175,John 20:1,1,1,0,0
4176,John 20:4,1,1,1,0
4177,Acts 20:7,1,1,0,0
4178,John 20:20,1,1,0,0
4179,Luke 24:36,2,2,1,0
4180,John 20:24,1,1,1,1
4181,John 6:71,4,4,2,0
4182,John 12:4,3,3,0,0
4183,John 20:27,1,1,0,0
4184,John 20:28,1,1,1,1
4185,John 1:49,1,0,0,0
4186,John 3:10,1,0,0,0
4187,John 1:48,1,0,0,0
4188,John 1:50,1,0,0,0
4189,Ps 95:7,2,2,0,0
4190,Heb 3:7,2,2,2,0
4191,John 21:12,1,1,1,0
4192,1Macc 9:55,1,1,1,0
4193,Matt 27:40,5,5,5,0
4194,Matt 7:18,1,1,1,0
4195,Matt 7:22,1,1,1,1
4196,Ps 94:18,3,3,3,0
4197,Gal 6:7,1,1,1,1
4198,Jas 2:5,1,1,1,0
4199,Mark 13:13,2,2,1,0
4200,Matt 12:36,1,1,1,0
4201,Mark 7:15,1,1,0,0
4202,Matt 15:11,1,1,1,1
4203,Matt 15:20,1,1,0,0
4204,1Cor 6:19,1,1,1,0
4205,1Cor 3:17,1,1,1,0
4206,1Cor 6:20,1,1,1,0
4207,Gen 35:14,1,1,1,0
4208,Luke 12:48,2,0,0,0
4209,Num 17:4,2,0,0,0
4210,Matt 10:17,2,0,0,0
4211,Exod 8:22,1,1,0,0
4212,Exod 8:23,1,1,0,0
4213,Exod 8:24,1,1,1,1
4214,Exod 9:14,1,1,0,0
4215,Exod 9:8,1,1,1,1
4216,Exod 9:9,1,1,0,0
4217,Exod 12:43,1,1,0,0
4218,Jer 6:14,1,1,0,0
4219,Jer 8:11,1,1,1,1
4220,Jer 8:15,1,1,1,1
4221,Jer 8:22,1,1,0,0
4222,Jer 8:17,1,1,1,1
4223,1Chr 27:28,2,0,0,0
4224,Exod 9:3,1,1,1,1
4225,Exod 9:6,2,2,1,0
4226,2Kgs 20:16,1,0,0,0
4227,Ezek 13:2,1,0,0,0
4228,Ezek 34:7,1,1,1,1
4229,Ezek 34:9,1,1,0,0
4230,Ezek 36:1,1,1,0,0
4231,Ezek 37:4,1,1,0,0
4232,Isa 1:10,1,1,0,0
4233,Isa 66:5,1,1,0,0
4234,Jer 2:4,1,1,0,0
4235,Jer 17:20,1,1,0,0
4236,Jer 19:3,1,1,0,0
4237,Jer 21:11,1,1,0,0
4238,Jer 31:10,1,1,0,0
4239,Hos 4:1,1,1,0,0
4240,Jer 44:24,1,1,0,0
4241,Ezek 20:31,1,1,0,0
4242,Ezek 33:11,2,1,0,0
4243,Amos 4:5,1,0,0,0
4244,Ezek 18:23,1,0,0,0
4245,Ezek 18:30,1,0,0,0
4246,Ezek 18:32,1,0,0,0
4247,Ezek 22:12,1,0,0,0
4248,Ezek 32:16,1,0,0,0
4249,Ezek 32:31,1,0,0,0
4250,Ezek 39:20,1,0,0,0
4251,Rev 7:14,1,1,1,0
4252,1Cor 3:9,1,1,1,0
4253,1Cor 16:13,1,1,1,1
4254,1Cor 16:3,1,1,0,0
4255,Exod 4:24,1,1,1,1
4256,Exod 4:25,1,1,0,0
4257,Exod 4:26,1,1,1,1
4258,Exod 4:28,1,1,0,0
4259,Exod 4:29,1,1,1,1
4260,Exod 4:27,1,1,1,1
4261,Exod 4:30,1,1,1,1
4262,Exod 4:31,1,1,0,0
4263,Exod 33:1,2,1,0,0
4264,Exod 30:17,1,1,0,0
4265,Exod 31:12,1,1,0,0
4266,Josh 14:6,1,1,0,0
4267,Num 3:5,1,1,0,0
4268,Num 3:11,1,1,0,0
4269,Num 3:44,1,1,0,0
4270,Num 5:5,1,1,0,0
4271,Num 5:11,1,1,0,0
4272,Num 8:23,1,1,0,0
4273,Num 9:9,1,1,0,0
4274,Num 10:1,1,1,0,0
4275,Acts 5:21,1,1,0,0
4276,Isa 23:17,3,1,0,0
4277,Exod 6:9,1,1,1,0
4278,Exod 7:15,1,1,1,1
4279,Jer 36:14,1,1,0,0
4280,Exod 7:19,1,1,1,0
4281,Exod 7:20,1,1,1,1
4282,Exod 7:21,1,1,1,1
4283,Exod 14:16,1,1,0,0
4284,Ezek 14:13,1,1,0,0
4285,Exod 7:24,1,1,1,1
4286,Ezek 3:3,1,1,0,0
4287,Rev 16:3,1,1,1,1
4288,Rev 16:4,1,1,1,1
4289,Exod 7:25,1,1,1,1
4290,Exod 8:3,1,1,1,1
4291,Exod 8:2,1,1,0,0
4292,Exod 8:4,1,0,0,0
4293,Rev 16:13,1,1,1,0
4294,Jer 18:10,1,1,1,0
4295,Sir 33:15,2,2,2,0
4296,John 9:41,1,1,1,1
4297,1Sam 16:14,1,1,1,0
4298,Joel 2:28,1,1,1,1
4299,Acts 2:18,1,1,1,0
4300,Jer 35:8,1,0,0,0
4301,Luke 12:11,1,0,0,0
4302,Matt 10:19,1,1,1,0
4303,Jer 16:16,2,2,2,1
4304,1Chr 2:19,1,1,1,0
4305,Gal 4:27,1,0,0,0
4306,Matt 7:23,1,1,1,0
4307,Exod 15:20,1,1,1,0
4308,Exod 15:27,2,2,2,2
4309,Num 33:9,2,2,0,0
4310,Exod 15:26,2,2,0,0
4311,Exod 32:1,3,1,0,0
4312,Exod 32:23,2,1,1,0
4313,Matt 13:8,1,1,1,0
4314,Luke 13:32,1,1,1,0
4315,John 5:3,1,1,0,0
4316,Matt 13:23,1,1,1,0
4317,Luke 21:30,1,1,1,0
4318,Luke 21:31,2,2,1,0
4319,Mark 13:29,2,2,0,0
4320,Matt 24:33,1,1,1,0
4321,1John 2:25,1,1,1,0
4322,Exod 10:23,1,1,0,0
4323,Exod 10:22,1,1,1,1
4324,Exod 10:6,1,1,0,0
4325,Exod 10:5,1,1,1,1
4326,Exod 10:13,2,1,1,1
4327,Num 22:5,1,1,0,0
4328,Exod 10:4,1,1,0,0
4329,Exod 10:14,1,1,0,0
4330,Exod 10:15,2,1,1,1
4331,Rev 9:4,1,1,1,0
4332,Exod 11:3,1,1,1,0
4333,Exod 11:2,1,1,1,0
4334,2Chr 34:24,2,0,0,0
4335,2Sam 12:11,2,0,0,0
4336,Exod 11:4,1,1,1,1
4337,Ezek 21:9,3,3,0,0
4338,Jer 34:4,1,1,0,0
4339,Jer 45:4,2,0,0,0
4340,Exod 14:7,1,1,1,0
4341,Exod 10:19,1,1,1,0
4342,Jer 25:27,1,1,1,1
4343,Jer 25:16,1,1,0,0
4344,Jer 25:31,1,1,1,1
4345,Jer 25:32,1,1,0,0
4346,Jer 25:33,1,1,0,0
4347,Jer 25:34,1,1,1,1
4348,Jer 16:4,1,1,0,0
4349,Ps 68:31,1,1,1,0
4350,Eph 6:12,1,1,1,0
4351,2Cor 4:18,1,0,0,0
4352,Dan 5:23,2,2,1,0
4353,Dan 5:26,1,1,1,0
4354,2Thess 2:11,1,1,1,1
4355,2Tim 1:9,2,2,2,0
4356,Zech 1:6,1,1,0,0
4357,Job 16:22,2,2,2,0
4358,Mark 4:22,2,1,1,0
4359,Luke 12:2,1,1,0,0
4360,Matt 10:26,1,1,0,0
4361,John 14:10,1,1,1,1
4362,John 14:28,2,2,1,0
4363,John 14:11,1,1,0,0
4364,1Cor 9:16,5,0,0,0
4365,Lev 11:45,1,1,0,0
4366,Lev 19:14,1,1,0,0
4367,Lev 19:32,1,1,0,0
4368,Lev 19:37,1,1,0,0
4369,Lev 22:16,1,1,0,0
4370,Rom 6:15,1,0,0,0
4371,Prov 30:7,1,1,1,0
4372,Luke 6:24,1,1,1,1
4373,Luke 6:20,3,3,1,0
4374,John 8:41,1,1,1,0
4375,Prov 17:26,1,0,0,0
4376,Mark 9:5,1,0,0,0
4377,Ezra 5:16,3,3,3,0
4378,Gal 4:12,1,0,0,0
4379,Tob 5:2,1,0,0,0
4380,Heb 13:5,7,0,0,0
4381,Jer 6:18,5,0,0,0
4382,Ezek 4:12,1,1,1,0
4383,Tob 4:21,1,0,0,0
4384,Gen 20:9,2,2,1,0
4385,Exod 20:17,3,3,0,0
4386,Matt 15:19,1,0,0,0
4387,1Macc 7:25,2,0,0,0
4388,Acts 24:15,3,0,0,0
4389,2Cor 12:13,1,0,0,0
4390,Lev 16:16,2,0,0,0
4391,Acts 5:26,1,0,0,0
4392,Esth 7:2,1,1,1,0
4393,Gen 4:23,2,0,0,0
4394,Isa 59:4,1,1,1,0
4395,1Cor 12:24,4,0,0,0
4396,Lam 5:21,2,0,0,0
4397,Luke 9:24,1,1,0,0
4398,Matt 10:23,1,1,1,0
4399,Num 15:18,2,0,0,0
4400,Luke 19:24,1,0,0,0
4401,Gen 18:2,2,1,1,0
4402,Job 4:16,1,0,0,0
4403,2Sam 15:32,1,1,1,0
4404,2Cor 12:10,5,0,0,0
4405,Sir 18:6,1,0,0,0
4406,Josh 8:5,1,0,0,0
4407,Matt 27:24,2,1,1,0
4408,2Macc 12:8,47,0,0,0
4409,Luke 12:24,2,2,2,0
4410,2Macc 14:29,2,0,0,0
4411,Mark 5:30,1,0,0,0
4412,1Macc 14:25,5,0,0,0
4413,Job 41:24,1,1,1,0
4414,2Kgs 9:11,5,0,0,0
4415,Deut 12:21,1,1,1,0
4416,1Sam 26:1,1,1,1,0
4417,Matt 16:14,5,5,5,1
4418,2Cor 12:6,1,0,0,0
4419,Matt 13:15,1,0,0,0
4420,Acts 28:27,1,0,0,0
4421,Ps 68:7,1,1,1,0
4422,Sir 21:15,1,0,0,0
4423,Mark 9:29,1,1,1,0
4424,2Macc 11:32,3,0,0,0
4425,Song 6:4,1,1,1,0
4426,Song 7:7,1,1,1,0
4427,Song 4:16,1,1,0,0
4428,Song 1:15,1,1,0,0
4429,Song 4:1,1,1,0,0
4430,Gen 43:29,1,0,0,0
4431,2Sam 13:22,1,0,0,0
4432,Heb 6:9,1,1,1,0
4433,John 5:11,1,1,0,0
4434,John 5:12,1,1,0,0
4435,Jer 10:23,3,3,3,2
4436,Rom 1:20,4,0,0,0
